,cc_timestamp,location,price,last4ccnum,date,category
889,2014-01-14 07:53:00,Brew've Been Served,8.24,7384,2014-01-14,Food and Beverage
890,2014-01-14 07:53:00,Brew've Been Served,3.66,6816,2014-01-14,Food and Beverage
891,2014-01-14 07:54:00,Hallowed Grounds,19.99,1874,2014-01-14,Food and Beverage
892,2014-01-14 07:54:00,Hallowed Grounds,50.21,9617,2014-01-14,Food and Beverage
893,2014-01-14 07:56:00,Coffee Cameleon,7.84,2142,2014-01-14,Food and Beverage
894,2014-01-14 07:58:00,Brew've Been Served,11.94,7819,2014-01-14,Food and Beverage
895,2014-01-14 08:03:00,Brew've Been Served,3.21,1286,2014-01-14,Food and Beverage
896,2014-01-14 08:07:00,Brew've Been Served,16.39,5407,2014-01-14,Food and Beverage
897,2014-01-14 08:12:00,Hallowed Grounds,39.52,3492,2014-01-14,Food and Beverage
898,2014-01-14 08:12:00,Hallowed Grounds,10.65,2681,2014-01-14,Food and Beverage
899,2014-01-14 08:13:00,Brew've Been Served,11.53,8411,2014-01-14,Food and Beverage
900,2014-01-14 08:13:00,Brew've Been Served,12.31,6901,2014-01-14,Food and Beverage
901,2014-01-14 08:16:00,Hallowed Grounds,6.16,6691,2014-01-14,Food and Beverage
902,2014-01-14 08:20:00,Kronos Mart,58.85,6899,2014-01-14,Retail and Services
903,2014-01-14 09:34:00,Carlyle Chemical Inc.,3630.57,7792,2014-01-14,Retail and Services
904,2014-01-14 10:03:00,Nationwide Refinery,965.72,9735,2014-01-14,Transportation and Heavy Industry
905,2014-01-14 11:01:00,Stewart and Sons Fabrication,600.19,3506,2014-01-14,Manufacturing and Construction
906,2014-01-14 11:45:00,Nationwide Refinery,570.95,7792,2014-01-14,Transportation and Heavy Industry
907,2014-01-14 11:55:00,Stewart and Sons Fabrication,278.52,9735,2014-01-14,Manufacturing and Construction
908,2014-01-14 12:00:00,Coffee Shack,3.63,7117,2014-01-14,Food and Beverage
909,2014-01-14 12:00:00,Bean There Done That,7.28,1415,2014-01-14,Food and Beverage
910,2014-01-14 12:00:00,Bean There Done That,19.37,9635,2014-01-14,Food and Beverage
911,2014-01-14 12:00:00,Brewed Awakenings,17.14,7688,2014-01-14,Food and Beverage
912,2014-01-14 12:00:00,Brewed Awakenings,8.3,2540,2014-01-14,Food and Beverage
913,2014-01-14 12:00:00,Bean There Done That,14.56,1877,2014-01-14,Food and Beverage
914,2014-01-14 12:00:00,Brewed Awakenings,11.35,8332,2014-01-14,Food and Beverage
915,2014-01-14 12:00:00,Bean There Done That,67.82,1321,2014-01-14,Food and Beverage
916,2014-01-14 12:00:00,Bean There Done That,5.9,6895,2014-01-14,Food and Beverage
917,2014-01-14 12:00:00,Jack's Magical Beans,63.36,9241,2014-01-14,Food and Beverage
918,2014-01-14 12:00:00,Jack's Magical Beans,95.7,8156,2014-01-14,Food and Beverage
919,2014-01-14 12:30:00,Abila Airport,228.41,8642,2014-01-14,Transportation and Heavy Industry
920,2014-01-14 13:00:00,Nationwide Refinery,1341.01,3506,2014-01-14,Transportation and Heavy Industry
921,2014-01-14 13:06:00,Abila Airport,3379.21,2276,2014-01-14,Transportation and Heavy Industry
922,2014-01-14 13:14:00,Katerina’s Café,29.12,8156,2014-01-14,Food and Beverage
923,2014-01-14 13:17:00,Hippokampos,36.01,7253,2014-01-14,Leisure and Tourism
924,2014-01-14 13:17:00,Chostus Hotel,109.54,2540,2014-01-14,Leisure and Tourism
925,2014-01-14 13:21:00,Katerina’s Café,34.45,7792,2014-01-14,Food and Beverage
926,2014-01-14 13:21:00,Chostus Hotel,113.08,9683,2014-01-14,Leisure and Tourism
927,2014-01-14 13:22:00,Katerina’s Café,10.03,6895,2014-01-14,Food and Beverage
928,2014-01-14 13:24:00,Kalami Kafenion,17.38,9635,2014-01-14,Food and Beverage
929,2014-01-14 13:24:00,Kalami Kafenion,15.15,8332,2014-01-14,Food and Beverage
930,2014-01-14 13:25:00,Hippokampos,23.69,7688,2014-01-14,Leisure and Tourism
931,2014-01-14 13:32:00,Gelatogalore,27.26,7384,2014-01-14,Food and Beverage
932,2014-01-14 13:32:00,Gelatogalore,32.82,2142,2014-01-14,Food and Beverage
933,2014-01-14 13:32:00,Katerina’s Café,20.95,7354,2014-01-14,Food and Beverage
934,2014-01-14 13:33:00,Gelatogalore,39.17,2463,2014-01-14,Food and Beverage
935,2014-01-14 13:34:00,Katerina’s Café,29.1,4795,2014-01-14,Food and Beverage
936,2014-01-14 13:35:00,Abila Zacharo,31.09,8411,2014-01-14,Leisure and Tourism
937,2014-01-14 13:35:00,Abila Zacharo,15.26,9405,2014-01-14,Leisure and Tourism
938,2014-01-14 13:36:00,Guy's Gyros,13.27,1415,2014-01-14,Food and Beverage
939,2014-01-14 13:37:00,Hippokampos,19.07,3853,2014-01-14,Leisure and Tourism
940,2014-01-14 13:37:00,Abila Zacharo,10.24,1310,2014-01-14,Leisure and Tourism
941,2014-01-14 13:38:00,Abila Zacharo,8.41,6816,2014-01-14,Leisure and Tourism
942,2014-01-14 13:40:00,Ouzeri Elian,107.32,3484,2014-01-14,Leisure and Tourism
943,2014-01-14 13:40:00,Kalami Kafenion,33.13,5407,2014-01-14,Food and Beverage
944,2014-01-14 13:41:00,Ouzeri Elian,79.58,6899,2014-01-14,Leisure and Tourism
945,2014-01-14 13:41:00,Katerina’s Café,75.46,3547,2014-01-14,Food and Beverage
946,2014-01-14 13:42:00,Hippokampos,98.81,7889,2014-01-14,Leisure and Tourism
947,2014-01-14 13:42:00,Kalami Kafenion,23.1,3492,2014-01-14,Food and Beverage
948,2014-01-14 13:43:00,Katerina’s Café,31.69,6691,2014-01-14,Food and Beverage
949,2014-01-14 13:44:00,Guy's Gyros,16.35,1874,2014-01-14,Food and Beverage
950,2014-01-14 13:49:00,Gelatogalore,70.98,1877,2014-01-14,Food and Beverage
951,2014-01-14 13:49:00,Guy's Gyros,38.26,9617,2014-01-14,Food and Beverage
952,2014-01-14 13:50:00,Kalami Kafenion,27.65,4948,2014-01-14,Food and Beverage
953,2014-01-14 13:51:00,Kalami Kafenion,15.27,1321,2014-01-14,Food and Beverage
954,2014-01-14 13:51:00,Ouzeri Elian,62.3,7108,2014-01-14,Leisure and Tourism
955,2014-01-14 13:53:00,Ouzeri Elian,33.67,2681,2014-01-14,Leisure and Tourism
956,2014-01-14 13:57:00,Gelatogalore,35.97,5368,2014-01-14,Food and Beverage
957,2014-01-14 13:57:00,Hippokampos,17.18,6901,2014-01-14,Leisure and Tourism
958,2014-01-14 13:58:00,Katerina’s Café,33.54,7819,2014-01-14,Food and Beverage
959,2014-01-14 13:59:00,Guy's Gyros,50.4,1286,2014-01-14,Food and Beverage
960,2014-01-14 14:01:00,Ouzeri Elian,19.7,7117,2014-01-14,Leisure and Tourism
961,2014-01-14 14:03:00,Gelatogalore,102.03,8129,2014-01-14,Food and Beverage
962,2014-01-14 14:03:00,Abila Zacharo,24.87,4434,2014-01-14,Leisure and Tourism
963,2014-01-14 14:13:00,Abila Scrapyard,4277.4,2276,2014-01-14,Retail and Services
964,2014-01-14 14:16:00,Hippokampos,16.73,8202,2014-01-14,Leisure and Tourism
965,2014-01-14 14:21:00,Carlyle Chemical Inc.,854.88,7792,2014-01-14,Retail and Services
966,2014-01-14 15:32:00,Abila Airport,4918.39,8642,2014-01-14,Transportation and Heavy Industry
967,2014-01-14 15:49:00,Octavio's Office Supplies,131.73,6816,2014-01-14,Retail and Services
968,2014-01-14 16:16:00,Carlyle Chemical Inc.,3470.99,7792,2014-01-14,Retail and Services
969,2014-01-14 16:28:00,Nationwide Refinery,4429.76,2276,2014-01-14,Transportation and Heavy Industry
970,2014-01-14 19:44:00,Hippokampos,39.64,1415,2014-01-14,Leisure and Tourism
971,2014-01-14 19:59:00,Guy's Gyros,94.26,7108,2014-01-14,Food and Beverage
972,2014-01-14 20:01:00,Guy's Gyros,23.59,4795,2014-01-14,Food and Beverage
973,2014-01-14 20:05:00,Albert's Fine Clothing,50.77,3484,2014-01-14,Retail and Services
974,2014-01-14 20:09:00,Katerina’s Café,91.8,7889,2014-01-14,Food and Beverage
975,2014-01-14 20:15:00,Katerina’s Café,27.67,8129,2014-01-14,Food and Beverage
976,2014-01-14 20:15:00,Guy's Gyros,18.11,6816,2014-01-14,Food and Beverage
977,2014-01-14 20:17:00,Guy's Gyros,35.12,5368,2014-01-14,Food and Beverage
978,2014-01-14 20:17:00,Katerina’s Café,36.95,3547,2014-01-14,Food and Beverage
979,2014-01-14 20:19:00,Guy's Gyros,12.96,7384,2014-01-14,Food and Beverage
980,2014-01-14 20:19:00,Katerina’s Café,31.94,5407,2014-01-14,Food and Beverage
981,2014-01-14 20:22:00,Hippokampos,9.55,2463,2014-01-14,Leisure and Tourism
982,2014-01-14 20:25:00,Guy's Gyros,10.85,3853,2014-01-14,Food and Beverage
983,2014-01-14 20:26:00,Katerina’s Café,12.65,1874,2014-01-14,Food and Beverage
984,2014-01-14 20:29:00,Guy's Gyros,25.28,7819,2014-01-14,Food and Beverage
985,2014-01-14 20:32:00,Ouzeri Elian,11.86,6899,2014-01-14,Leisure and Tourism
986,2014-01-14 20:33:00,Frydos Autosupply n' More,42.72,4434,2014-01-14,Manufacturing and Construction
987,2014-01-14 20:34:00,Katerina’s Café,11.89,3492,2014-01-14,Food and Beverage
988,2014-01-14 20:41:00,Ouzeri Elian,24.06,9241,2014-01-14,Leisure and Tourism
989,2014-01-14 20:42:00,Katerina’s Café,46.61,8202,2014-01-14,Food and Beverage
990,2014-01-14 20:43:00,Frydos Autosupply n' More,146.74,6901,2014-01-14,Manufacturing and Construction
991,2014-01-14 20:46:00,Ouzeri Elian,80.95,2681,2014-01-14,Leisure and Tourism
992,2014-01-14 20:48:00,Hippokampos,43.56,8332,2014-01-14,Leisure and Tourism
993,2014-01-14 20:50:00,Albert's Fine Clothing,228.72,9635,2014-01-14,Retail and Services
994,2014-01-14 20:50:00,Katerina’s Café,25.4,8411,2014-01-14,Food and Beverage
995,2014-01-14 21:04:00,Hippokampos,28.45,6895,2014-01-14,Leisure and Tourism
996,2014-01-14 21:10:00,Katerina’s Café,18.35,9617,2014-01-14,Food and Beverage
997,2014-01-14 21:14:00,Roberts and Sons,223.81,9405,2014-01-14,Manufacturing and Construction
998,2014-01-14 21:28:00,Frydos Autosupply n' More,49.21,4948,2014-01-14,Manufacturing and Construction
999,2014-01-14 21:31:00,Hippokampos,22.13,2540,2014-01-14,Leisure and Tourism
1000,2014-01-14 21:31:00,Guy's Gyros,26.14,7354,2014-01-14,Food and Beverage
1001,2014-01-15 07:33:00,Hallowed Grounds,11.98,7889,2014-01-15,Food and Beverage
1002,2014-01-15 07:34:00,Brew've Been Served,3.71,7384,2014-01-15,Food and Beverage
1003,2014-01-15 07:36:00,Hallowed Grounds,5.28,9617,2014-01-15,Food and Beverage
1004,2014-01-15 07:36:00,Brew've Been Served,15.5,6816,2014-01-15,Food and Beverage
1005,2014-01-15 07:39:00,Hallowed Grounds,5.95,8129,2014-01-15,Food and Beverage
1006,2014-01-15 07:40:00,Brew've Been Served,19.87,9683,2014-01-15,Food and Beverage
1007,2014-01-15 07:44:00,Hallowed Grounds,12.17,7108,2014-01-15,Food and Beverage
1008,2014-01-15 07:45:00,Coffee Cameleon,19.93,2142,2014-01-15,Food and Beverage
1009,2014-01-15 07:45:00,Brew've Been Served,11.47,9405,2014-01-15,Food and Beverage
1010,2014-01-15 07:48:00,Brew've Been Served,6.58,7819,2014-01-15,Food and Beverage
1011,2014-01-15 07:49:00,Brew've Been Served,11.23,1286,2014-01-15,Food and Beverage
1012,2014-01-15 07:50:00,Brew've Been Served,19.24,7354,2014-01-15,Food and Beverage
1013,2014-01-15 07:51:00,Coffee Cameleon,14.47,3547,2014-01-15,Food and Beverage
1014,2014-01-15 07:51:00,Hallowed Grounds,78.69,6691,2014-01-15,Food and Beverage
1015,2014-01-15 07:56:00,Coffee Cameleon,5.49,7253,2014-01-15,Food and Beverage
1016,2014-01-15 07:57:00,Brew've Been Served,4.92,4795,2014-01-15,Food and Beverage
1017,2014-01-15 07:58:00,Brew've Been Served,3.14,4948,2014-01-15,Food and Beverage
1018,2014-01-15 07:58:00,Brew've Been Served,5.75,8411,2014-01-15,Food and Beverage
1019,2014-01-15 07:58:00,Brew've Been Served,14.06,3484,2014-01-15,Food and Beverage
1020,2014-01-15 07:59:00,Hallowed Grounds,14.33,3492,2014-01-15,Food and Beverage
1021,2014-01-15 08:00:00,Brew've Been Served,8.42,5368,2014-01-15,Food and Beverage
1022,2014-01-15 08:00:00,Hallowed Grounds,15.27,1310,2014-01-15,Food and Beverage
1023,2014-01-15 08:01:00,Brew've Been Served,49.7,4434,2014-01-15,Food and Beverage
1024,2014-01-15 08:02:00,Brew've Been Served,15.58,3853,2014-01-15,Food and Beverage
1025,2014-01-15 08:05:00,Coffee Cameleon,56.31,2418,2014-01-15,Food and Beverage
1026,2014-01-15 08:05:00,Brew've Been Served,12.39,5407,2014-01-15,Food and Beverage
1027,2014-01-15 08:06:00,Brew've Been Served,3.47,8202,2014-01-15,Food and Beverage
1028,2014-01-15 08:13:00,Hallowed Grounds,14.39,2681,2014-01-15,Food and Beverage
1029,2014-01-15 08:14:00,Brew've Been Served,18.58,6901,2014-01-15,Food and Beverage
1030,2014-01-15 09:34:00,Carlyle Chemical Inc.,3608.08,7792,2014-01-15,Retail and Services
1031,2014-01-15 10:00:00,Nationwide Refinery,1903.77,9152,2014-01-15,Transportation and Heavy Industry
1032,2014-01-15 10:14:00,Nationwide Refinery,1391.24,9735,2014-01-15,Transportation and Heavy Industry
1033,2014-01-15 11:18:00,Stewart and Sons Fabrication,4545.38,9152,2014-01-15,Manufacturing and Construction
1034,2014-01-15 11:44:00,Stewart and Sons Fabrication,4740.68,9735,2014-01-15,Manufacturing and Construction
1035,2014-01-15 11:55:00,Nationwide Refinery,3004.98,7792,2014-01-15,Transportation and Heavy Industry
1036,2014-01-15 12:00:00,Bean There Done That,5.34,9635,2014-01-15,Food and Beverage
1037,2014-01-15 12:00:00,Jack's Magical Beans,11.15,6899,2014-01-15,Food and Beverage
1038,2014-01-15 12:00:00,Brewed Awakenings,91.62,2540,2014-01-15,Food and Beverage
1039,2014-01-15 12:00:00,Bean There Done That,93.13,1877,2014-01-15,Food and Beverage
1040,2014-01-15 12:00:00,Brewed Awakenings,3.62,8332,2014-01-15,Food and Beverage
1041,2014-01-15 12:00:00,Bean There Done That,18.96,1321,2014-01-15,Food and Beverage
1042,2014-01-15 12:00:00,Bean There Done That,15.24,6895,2014-01-15,Food and Beverage
1043,2014-01-15 12:00:00,Jack's Magical Beans,5.3,9241,2014-01-15,Food and Beverage
1044,2014-01-15 12:00:00,Jack's Magical Beans,84.06,8156,2014-01-15,Food and Beverage
1045,2014-01-15 12:00:00,Jack's Magical Beans,19.54,2463,2014-01-15,Food and Beverage
1046,2014-01-15 12:25:00,Abila Airport,3152.41,8642,2014-01-15,Transportation and Heavy Industry
1047,2014-01-15 13:08:00,Kalami Kafenion,22.39,8156,2014-01-15,Food and Beverage
1048,2014-01-15 13:10:00,Ouzeri Elian,8.93,7253,2014-01-15,Leisure and Tourism
1049,2014-01-15 13:12:00,Hippokampos,36.7,8332,2014-01-15,Leisure and Tourism
1050,2014-01-15 13:12:00,Hippokampos,118.89,9683,2014-01-15,Leisure and Tourism
1051,2014-01-15 13:13:00,Katerina’s Café,24.15,7792,2014-01-15,Food and Beverage
1052,2014-01-15 13:17:00,Katerina’s Café,88.56,2418,2014-01-15,Food and Beverage
1053,2014-01-15 13:22:00,Guy's Gyros,14.37,1415,2014-01-15,Food and Beverage
1054,2014-01-15 13:22:00,Abila Zacharo,31.0,7889,2014-01-15,Leisure and Tourism
1055,2014-01-15 13:22:00,Ouzeri Elian,12.9,3484,2014-01-15,Leisure and Tourism
1056,2014-01-15 13:24:00,Hippokampos,13.0,6899,2014-01-15,Leisure and Tourism
1057,2014-01-15 13:26:00,Abila Zacharo,23.51,7688,2014-01-15,Leisure and Tourism
1058,2014-01-15 13:27:00,Katerina’s Café,55.6,1286,2014-01-15,Food and Beverage
1059,2014-01-15 13:31:00,Ouzeri Elian,36.47,1321,2014-01-15,Leisure and Tourism
1060,2014-01-15 13:35:00,Kalami Kafenion,26.17,1874,2014-01-15,Food and Beverage
1061,2014-01-15 13:36:00,Kalami Kafenion,37.15,8411,2014-01-15,Food and Beverage
1062,2014-01-15 13:37:00,Kalami Kafenion,38.5,5407,2014-01-15,Food and Beverage
1063,2014-01-15 13:39:00,Hippokampos,8.75,9405,2014-01-15,Leisure and Tourism
1064,2014-01-15 13:39:00,Gelatogalore,9.61,2463,2014-01-15,Food and Beverage
1065,2014-01-15 13:40:00,Ouzeri Elian,25.7,5368,2014-01-15,Leisure and Tourism
1066,2014-01-15 13:41:00,Hippokampos,82.61,2540,2014-01-15,Leisure and Tourism
1067,2014-01-15 13:41:00,Guy's Gyros,49.34,7354,2014-01-15,Food and Beverage
1068,2014-01-15 13:42:00,Hippokampos,32.4,1877,2014-01-15,Leisure and Tourism
1069,2014-01-15 13:42:00,Ouzeri Elian,22.86,7108,2014-01-15,Leisure and Tourism
1070,2014-01-15 13:44:00,Guy's Gyros,15.89,2142,2014-01-15,Food and Beverage
1071,2014-01-15 13:45:00,Abila Zacharo,88.83,9635,2014-01-15,Leisure and Tourism
1072,2014-01-15 13:45:00,Kalami Kafenion,47.86,6895,2014-01-15,Food and Beverage
1073,2014-01-15 13:45:00,Guy's Gyros,12.19,6691,2014-01-15,Food and Beverage
1074,2014-01-15 13:46:00,Gelatogalore,24.96,7117,2014-01-15,Food and Beverage
1075,2014-01-15 13:46:00,Guy's Gyros,16.58,8202,2014-01-15,Food and Beverage
1076,2014-01-15 13:47:00,Abila Zacharo,20.44,7384,2014-01-15,Leisure and Tourism
1077,2014-01-15 13:51:00,Ouzeri Elian,26.61,8129,2014-01-15,Leisure and Tourism
1078,2014-01-15 13:55:00,Gelatogalore,31.21,3853,2014-01-15,Food and Beverage
1079,2014-01-15 13:58:00,Gelatogalore,39.4,7819,2014-01-15,Food and Beverage
1080,2014-01-15 13:58:00,Abila Zacharo,33.8,3547,2014-01-15,Leisure and Tourism
1081,2014-01-15 13:59:00,Gelatogalore,42.36,2681,2014-01-15,Food and Beverage
1082,2014-01-15 14:00:00,Guy's Gyros,25.58,9617,2014-01-15,Food and Beverage
1083,2014-01-15 14:00:00,Katerina’s Café,12.12,1310,2014-01-15,Food and Beverage
1084,2014-01-15 14:02:00,Hippokampos,118.23,4434,2014-01-15,Leisure and Tourism
1085,2014-01-15 14:02:00,Abila Zacharo,24.53,3492,2014-01-15,Leisure and Tourism
1086,2014-01-15 14:04:00,Abila Zacharo,46.82,4948,2014-01-15,Leisure and Tourism
1087,2014-01-15 14:12:00,Kronos Pipe and Irrigation,2564.0,4530,2014-01-15,Transportation and Heavy Industry
1088,2014-01-15 14:13:00,Kalami Kafenion,28.82,6901,2014-01-15,Food and Beverage
1089,2014-01-15 14:25:00,Carlyle Chemical Inc.,1112.04,7792,2014-01-15,Retail and Services
1090,2014-01-15 15:11:00,Maximum Iron and Steel,4788.22,4530,2014-01-15,Transportation and Heavy Industry
1091,2014-01-15 15:40:00,Abila Airport,875.87,8642,2014-01-15,Transportation and Heavy Industry
1092,2014-01-15 17:01:00,Carlyle Chemical Inc.,1392.73,7792,2014-01-15,Retail and Services
1093,2014-01-15 19:18:00,Ouzeri Elian,28.86,9241,2014-01-15,Leisure and Tourism
1094,2014-01-15 19:50:00,Katerina’s Café,39.23,3492,2014-01-15,Food and Beverage
1095,2014-01-15 19:52:00,Frydos Autosupply n' More,18.91,2540,2014-01-15,Manufacturing and Construction
1096,2014-01-15 19:53:00,Guy's Gyros,98.04,3484,2014-01-15,Food and Beverage
1097,2014-01-15 19:55:00,Hippokampos,13.02,1415,2014-01-15,Leisure and Tourism
1098,2014-01-15 19:55:00,Guy's Gyros,31.04,4434,2014-01-15,Food and Beverage
1099,2014-01-15 19:56:00,General Grocer,126.2,7819,2014-01-15,Retail and Services
1100,2014-01-15 19:59:00,Katerina’s Café,25.08,8129,2014-01-15,Food and Beverage
1101,2014-01-15 20:00:00,Katerina’s Café,29.84,2142,2014-01-15,Food and Beverage
1102,2014-01-15 20:02:00,Guy's Gyros,28.75,7354,2014-01-15,Food and Beverage
1103,2014-01-15 20:04:00,Frydos Autosupply n' More,235.27,9683,2014-01-15,Manufacturing and Construction
1104,2014-01-15 20:05:00,Katerina’s Café,11.45,9617,2014-01-15,Food and Beverage
1105,2014-01-15 20:06:00,Guy's Gyros,44.91,5368,2014-01-15,Food and Beverage
1106,2014-01-15 20:08:00,Guy's Gyros,36.35,6816,2014-01-15,Food and Beverage
1107,2014-01-15 20:10:00,Hippokampos,35.12,9635,2014-01-15,Leisure and Tourism
1108,2014-01-15 20:10:00,Shoppers' Delight,162.0,8332,2014-01-15,Retail and Services
1109,2014-01-15 20:16:00,Hippokampos,11.8,7688,2014-01-15,Leisure and Tourism
1110,2014-01-15 20:17:00,Katerina’s Café,29.33,8411,2014-01-15,Food and Beverage
1111,2014-01-15 20:23:00,Hippokampos,10.35,1321,2014-01-15,Leisure and Tourism
1112,2014-01-15 20:23:00,Katerina’s Café,39.63,1310,2014-01-15,Food and Beverage
1113,2014-01-15 20:24:00,Hippokampos,16.37,1877,2014-01-15,Leisure and Tourism
1114,2014-01-15 20:26:00,Katerina’s Café,61.61,8202,2014-01-15,Food and Beverage
1115,2014-01-15 20:29:00,Ouzeri Elian,23.18,6899,2014-01-15,Leisure and Tourism
1116,2014-01-15 20:29:00,Katerina’s Café,29.66,2418,2014-01-15,Food and Beverage
1117,2014-01-15 20:33:00,Frydos Autosupply n' More,18.66,1874,2014-01-15,Manufacturing and Construction
1118,2014-01-15 20:46:00,Albert's Fine Clothing,228.15,7117,2014-01-15,Retail and Services
1119,2014-01-15 20:57:00,Frydos Autosupply n' More,276.88,4948,2014-01-15,Manufacturing and Construction
1120,2014-01-15 20:59:00,Guy's Gyros,61.43,3853,2014-01-15,Food and Beverage
1121,2014-01-15 21:05:00,Katerina’s Café,13.77,7253,2014-01-15,Food and Beverage
1122,2014-01-15 21:05:00,Guy's Gyros,27.01,1286,2014-01-15,Food and Beverage
1123,2014-01-15 21:05:00,Ouzeri Elian,8.57,2681,2014-01-15,Leisure and Tourism
1124,2014-01-15 21:08:00,Hippokampos,101.14,6895,2014-01-15,Leisure and Tourism
1125,2014-01-15 21:21:00,Katerina’s Café,27.48,3547,2014-01-15,Food and Beverage
1126,2014-01-15 21:42:00,Hippokampos,37.16,8156,2014-01-15,Leisure and Tourism
1127,2014-01-16 07:30:00,Kronos Mart,298.83,7108,2014-01-16,Retail and Services
1128,2014-01-16 07:33:00,Brew've Been Served,25.05,5368,2014-01-16,Food and Beverage
1129,2014-01-16 07:34:00,Brew've Been Served,8.18,7354,2014-01-16,Food and Beverage
1130,2014-01-16 07:36:00,Brew've Been Served,19.9,3484,2014-01-16,Food and Beverage
1131,2014-01-16 07:38:00,Coffee Cameleon,67.19,3547,2014-01-16,Food and Beverage
1132,2014-01-16 07:44:00,Hallowed Grounds,13.84,7889,2014-01-16,Food and Beverage
1133,2014-01-16 07:44:00,Hallowed Grounds,18.2,7108,2014-01-16,Food and Beverage
1134,2014-01-16 07:44:00,Hallowed Grounds,17.74,3492,2014-01-16,Food and Beverage
1135,2014-01-16 07:45:00,Hallowed Grounds,17.92,8129,2014-01-16,Food and Beverage
1136,2014-01-16 07:50:00,Brew've Been Served,7.31,7384,2014-01-16,Food and Beverage
1137,2014-01-16 07:51:00,Hallowed Grounds,44.98,9617,2014-01-16,Food and Beverage
1138,2014-01-16 07:51:00,Hallowed Grounds,9.6,1310,2014-01-16,Food and Beverage
1139,2014-01-16 07:52:00,Brew've Been Served,12.67,1286,2014-01-16,Food and Beverage
1140,2014-01-16 07:53:00,Brew've Been Served,4.7,4795,2014-01-16,Food and Beverage
1141,2014-01-16 07:54:00,Brew've Been Served,83.84,4948,2014-01-16,Food and Beverage
1142,2014-01-16 07:54:00,Hallowed Grounds,7.22,1874,2014-01-16,Food and Beverage
1143,2014-01-16 07:55:00,Brew've Been Served,12.83,6816,2014-01-16,Food and Beverage
1144,2014-01-16 07:56:00,Brew've Been Served,4.33,9683,2014-01-16,Food and Beverage
1145,2014-01-16 08:02:00,Brew've Been Served,5.82,3853,2014-01-16,Food and Beverage
1146,2014-01-16 08:03:00,Coffee Cameleon,63.14,2418,2014-01-16,Food and Beverage
1147,2014-01-16 08:03:00,Hallowed Grounds,72.61,9405,2014-01-16,Food and Beverage
1148,2014-01-16 08:03:00,Brew've Been Served,16.67,6901,2014-01-16,Food and Beverage
1149,2014-01-16 08:05:00,Hallowed Grounds,12.19,9551,2014-01-16,Food and Beverage
1150,2014-01-16 08:07:00,Hallowed Grounds,18.23,6691,2014-01-16,Food and Beverage
1151,2014-01-16 08:08:00,Brew've Been Served,90.33,8202,2014-01-16,Food and Beverage
1152,2014-01-16 08:09:00,Brew've Been Served,17.44,4434,2014-01-16,Food and Beverage
1153,2014-01-16 08:09:00,Hallowed Grounds,4.6,2681,2014-01-16,Food and Beverage
1154,2014-01-16 08:19:00,Brew've Been Served,16.9,7819,2014-01-16,Food and Beverage
1155,2014-01-16 08:23:00,Brew've Been Served,11.21,8411,2014-01-16,Food and Beverage
1156,2014-01-16 09:18:00,Abila Airport,1676.53,3506,2014-01-16,Transportation and Heavy Industry
1157,2014-01-16 09:52:00,Carlyle Chemical Inc.,419.93,7792,2014-01-16,Retail and Services
1158,2014-01-16 10:16:00,Nationwide Refinery,1494.44,9735,2014-01-16,Transportation and Heavy Industry
1159,2014-01-16 11:06:00,Stewart and Sons Fabrication,940.3,3506,2014-01-16,Manufacturing and Construction
1160,2014-01-16 11:25:00,Nationwide Refinery,4742.67,7792,2014-01-16,Transportation and Heavy Industry
1161,2014-01-16 11:45:00,Stewart and Sons Fabrication,4543.31,9735,2014-01-16,Manufacturing and Construction
1162,2014-01-16 12:00:00,Coffee Shack,10.48,7117,2014-01-16,Food and Beverage
1163,2014-01-16 12:00:00,Bean There Done That,19.82,1415,2014-01-16,Food and Beverage
1164,2014-01-16 12:00:00,Bean There Done That,12.33,9635,2014-01-16,Food and Beverage
1165,2014-01-16 12:00:00,Brewed Awakenings,17.91,7688,2014-01-16,Food and Beverage
1166,2014-01-16 12:00:00,Jack's Magical Beans,9.12,6899,2014-01-16,Food and Beverage
1167,2014-01-16 12:00:00,Brewed Awakenings,6.53,2540,2014-01-16,Food and Beverage
1168,2014-01-16 12:00:00,Bean There Done That,5.56,1877,2014-01-16,Food and Beverage
1169,2014-01-16 12:00:00,Brewed Awakenings,6.39,8332,2014-01-16,Food and Beverage
1170,2014-01-16 12:00:00,Bean There Done That,98.34,1321,2014-01-16,Food and Beverage
1171,2014-01-16 12:00:00,Bean There Done That,17.4,6895,2014-01-16,Food and Beverage
1172,2014-01-16 12:00:00,Jack's Magical Beans,14.86,9241,2014-01-16,Food and Beverage
1173,2014-01-16 12:00:00,Jack's Magical Beans,12.56,8156,2014-01-16,Food and Beverage
1174,2014-01-16 12:00:00,Jack's Magical Beans,6.95,2463,2014-01-16,Food and Beverage
1175,2014-01-16 12:32:00,Nationwide Refinery,2047.28,3506,2014-01-16,Transportation and Heavy Industry
1176,2014-01-16 12:40:00,Abila Airport,3917.3,8642,2014-01-16,Transportation and Heavy Industry
1177,2014-01-16 13:17:00,Katerina’s Café,11.08,9683,2014-01-16,Food and Beverage
1178,2014-01-16 13:19:00,Katerina’s Café,27.82,7688,2014-01-16,Food and Beverage
1179,2014-01-16 13:19:00,Hippokampos,17.66,8332,2014-01-16,Leisure and Tourism
