,loyalty_timestamp,location,price,loyaltynum,date,category
992,01/14/2014,Kalami Kafenion,23.1,L7814,2014-01-14,Food and Beverage
993,01/14/2014,Katerina’s Café,11.89,L7814,2014-01-14,Food and Beverage
994,01/14/2014,Abila Zacharo,15.26,L3259,2014-01-14,Leisure and Tourism
995,01/14/2014,Brew've Been Served,16.53,L3259,2014-01-14,Food and Beverage
996,01/14/2014,Roberts and Sons,203.81,L3259,2014-01-14,Manufacturing and Construction
997,01/14/2014,Coffee Cameleon,9.8,L9362,2014-01-14,Food and Beverage
998,01/14/2014,Katerina’s Café,15.46,L9362,2014-01-14,Food and Beverage
999,01/14/2014,Katerina’s Café,36.95,L9362,2014-01-14,Food and Beverage
1000,01/14/2014,Brew've Been Served,12.31,L9363,2014-01-14,Food and Beverage
1001,01/14/2014,Frydos Autosupply n' More,146.74,L9363,2014-01-14,Manufacturing and Construction
1002,01/14/2014,Hippokampos,17.18,L9363,2014-01-14,Leisure and Tourism
1003,01/14/2014,Abila Scrapyard,4277.4,L3317,2014-01-14,Retail and Services
1004,01/14/2014,Abila Airport,3339.21,L3317,2014-01-14,Transportation and Heavy Industry
1005,01/14/2014,Nationwide Refinery,4429.76,L3317,2014-01-14,Transportation and Heavy Industry
1006,01/14/2014,Jack's Magical Beans,15.7,L5224,2014-01-14,Food and Beverage
1007,01/14/2014,Katerina’s Café,29.12,L5224,2014-01-14,Food and Beverage
1008,01/14/2014,Brew've Been Served,5.87,L7291,2014-01-14,Food and Beverage
1009,01/14/2014,Chostus Hotel,113.08,L7291,2014-01-14,Leisure and Tourism
1010,01/14/2014,Brew've Been Served,4.72,L8566,2014-01-14,Food and Beverage
1011,01/14/2014,Guy's Gyros,23.59,L8566,2014-01-14,Food and Beverage
1012,01/14/2014,Katerina’s Café,29.1,L8566,2014-01-14,Food and Beverage
1013,01/14/2014,Brew've Been Served,7.31,L9254,2014-01-14,Food and Beverage
1014,01/14/2014,Guy's Gyros,26.14,L9254,2014-01-14,Food and Beverage
1015,01/14/2014,Katerina’s Café,20.95,L9254,2014-01-14,Food and Beverage
1016,01/14/2014,Gelatogalore,39.17,L6886,2014-01-14,Food and Beverage
1017,01/14/2014,Hippokampos,9.55,L6886,2014-01-14,Leisure and Tourism
1018,01/14/2014,Jack's Magical Beans,18.08,L6886,2014-01-14,Food and Beverage
1019,01/15/2014,Hallowed Grounds,15.86,L5777,2014-01-15,Food and Beverage
1020,01/15/2014,Ouzeri Elian,24.81,L5777,2014-01-15,Leisure and Tourism
1021,01/15/2014,Ouzeri Elian,32.95,L5777,2014-01-15,Leisure and Tourism
1022,01/15/2014,Guy's Gyros,14.37,L7783,2014-01-15,Food and Beverage
1023,01/15/2014,Abila Zacharo,8.83,L3191,2014-01-15,Leisure and Tourism
1024,01/15/2014,Bean There Done That,5.34,L3191,2014-01-15,Food and Beverage
1025,01/15/2014,Hippokampos,35.12,L3191,2014-01-15,Leisure and Tourism
1026,01/15/2014,Abila Zacharo,23.51,L4164,2014-01-15,Leisure and Tourism
1027,01/15/2014,Brewed Awakenings,15.75,L4164,2014-01-15,Food and Beverage
1028,01/15/2014,Hippokampos,13.0,L6267,2014-01-15,Leisure and Tourism
1029,01/15/2014,Ouzeri Elian,23.18,L6267,2014-01-15,Leisure and Tourism
1030,01/15/2014,Coffee Cameleon,5.49,L1682,2014-01-15,Food and Beverage
1031,01/15/2014,Katerina’s Café,13.77,L1682,2014-01-15,Food and Beverage
1032,01/15/2014,Ouzeri Elian,8.93,L1682,2014-01-15,Leisure and Tourism
1033,01/15/2014,Brew've Been Served,15.58,L1485,2014-01-15,Food and Beverage
1034,01/15/2014,Gelatogalore,31.21,L1485,2014-01-15,Food and Beverage
1035,01/15/2014,Guy's Gyros,21.43,L1485,2014-01-15,Food and Beverage
1036,01/15/2014,Brewed Awakenings,11.62,L5947,2014-01-15,Food and Beverage
1037,01/15/2014,Frydos Autosupply n' More,18.91,L5947,2014-01-15,Manufacturing and Construction
1038,01/15/2014,Hippokampos,22.61,L5947,2014-01-15,Leisure and Tourism
1039,01/15/2014,Abila Zacharo,31.0,L6119,2014-01-15,Leisure and Tourism
1040,01/15/2014,Bean There Done That,13.13,L3014,2014-01-15,Food and Beverage
1041,01/15/2014,Hippokampos,32.4,L3014,2014-01-15,Leisure and Tourism
1042,01/15/2014,Hippokampos,16.37,L3014,2014-01-15,Leisure and Tourism
1043,01/15/2014,Brewed Awakenings,3.62,L2070,2014-01-15,Food and Beverage
1044,01/15/2014,Hippokampos,36.7,L2070,2014-01-15,Leisure and Tourism
1045,01/15/2014,Shoppers' Delight,102.0,L2070,2014-01-15,Retail and Services
1046,01/15/2014,Bean There Done That,18.96,L4149,2014-01-15,Food and Beverage
1047,01/15/2014,Hippokampos,10.35,L4149,2014-01-15,Leisure and Tourism
1048,01/15/2014,Ouzeri Elian,36.47,L4149,2014-01-15,Leisure and Tourism
1049,01/15/2014,Hallowed Grounds,12.17,L6544,2014-01-15,Food and Beverage
1050,01/15/2014,Kronos Mart,258.83,L6544,2014-01-15,Retail and Services
1051,01/15/2014,Ouzeri Elian,22.86,L6544,2014-01-15,Leisure and Tourism
1052,01/15/2014,Kalami Kafenion,26.17,L4424,2014-01-15,Food and Beverage
1053,01/15/2014,Brew've Been Served,6.58,L5259,2014-01-15,Food and Beverage
1054,01/15/2014,Gelatogalore,39.4,L5259,2014-01-15,Food and Beverage
1055,01/15/2014,General Grocer,106.2,L5259,2014-01-15,Retail and Services
1056,01/15/2014,Brew've Been Served,3.71,L3800,2014-01-15,Food and Beverage
1057,01/15/2014,Guy's Gyros,25.58,L5553,2014-01-15,Food and Beverage
1058,01/15/2014,Hallowed Grounds,5.28,L5553,2014-01-15,Food and Beverage
1059,01/15/2014,Katerina’s Café,11.45,L5553,2014-01-15,Food and Beverage
1060,01/15/2014,Bean There Done That,15.24,L3366,2014-01-15,Food and Beverage
1061,01/15/2014,Hippokampos,21.14,L3366,2014-01-15,Leisure and Tourism
1062,01/15/2014,Kalami Kafenion,27.86,L3366,2014-01-15,Food and Beverage
1063,01/15/2014,Brew've Been Served,15.5,L8148,2014-01-15,Food and Beverage
1064,01/15/2014,Guy's Gyros,36.35,L8148,2014-01-15,Food and Beverage
1065,01/15/2014,Brew've Been Served,11.23,L3572,2014-01-15,Food and Beverage
1066,01/15/2014,Guy's Gyros,27.01,L3572,2014-01-15,Food and Beverage
1067,01/15/2014,Brew've Been Served,14.06,L2490,2014-01-15,Food and Beverage
1068,01/15/2014,Guy's Gyros,18.04,L2490,2014-01-15,Food and Beverage
1069,01/15/2014,Ouzeri Elian,12.9,L2490,2014-01-15,Leisure and Tourism
1070,01/15/2014,Abila Airport,3152.41,L2769,2014-01-15,Transportation and Heavy Industry
1071,01/15/2014,Abila Airport,875.87,L2769,2014-01-15,Transportation and Heavy Industry
1072,01/15/2014,Brew've Been Served,9.7,L2169,2014-01-15,Food and Beverage
1073,01/15/2014,Guy's Gyros,31.04,L2169,2014-01-15,Food and Beverage
1074,01/15/2014,Hippokampos,38.23,L2169,2014-01-15,Leisure and Tourism
1075,01/15/2014,Stewart and Sons Fabrication,4485.38,L5485,2014-01-15,Manufacturing and Construction
1076,01/15/2014,Carlyle Chemical Inc.,3608.08,L5756,2014-01-15,Retail and Services
1077,01/15/2014,Carlyle Chemical Inc.,1112.04,L5756,2014-01-15,Retail and Services
1078,01/15/2014,Carlyle Chemical Inc.,1392.73,L5756,2014-01-15,Retail and Services
1079,01/15/2014,Katerina’s Café,24.15,L5756,2014-01-15,Food and Beverage
1080,01/15/2014,Nationwide Refinery,3004.98,L5756,2014-01-15,Transportation and Heavy Industry
1081,01/15/2014,Nationwide Refinery,1391.24,L9633,2014-01-15,Transportation and Heavy Industry
1082,01/15/2014,Kronos Pipe and Irrigation,2564.0,L8477,2014-01-15,Transportation and Heavy Industry
1083,01/15/2014,Maximum Iron and Steel,4788.22,L8477,2014-01-15,Transportation and Heavy Industry
1084,01/15/2014,Coffee Cameleon,19.93,L9637,2014-01-15,Food and Beverage
1085,01/15/2014,Guy's Gyros,15.89,L9637,2014-01-15,Food and Beverage
1086,01/15/2014,Katerina’s Café,12.12,L8012,2014-01-15,Food and Beverage
1087,01/15/2014,Katerina’s Café,39.63,L8012,2014-01-15,Food and Beverage
1088,01/15/2014,Jack's Magical Beans,5.3,L3288,2014-01-15,Food and Beverage
1089,01/15/2014,Katerina’s Café,55.6,L3288,2014-01-15,Food and Beverage
1090,01/15/2014,Ouzeri Elian,28.86,L3288,2014-01-15,Leisure and Tourism
1091,01/15/2014,Abila Zacharo,24.53,L7814,2014-01-15,Leisure and Tourism
1092,01/15/2014,Hallowed Grounds,14.33,L7814,2014-01-15,Food and Beverage
1093,01/15/2014,Katerina’s Café,39.23,L7814,2014-01-15,Food and Beverage
1094,01/15/2014,Brew've Been Served,11.47,L3259,2014-01-15,Food and Beverage
1095,01/15/2014,Abila Zacharo,33.8,L9362,2014-01-15,Leisure and Tourism
1096,01/15/2014,Coffee Cameleon,14.47,L9362,2014-01-15,Food and Beverage
1097,01/15/2014,Katerina’s Café,27.48,L9362,2014-01-15,Food and Beverage
1098,01/15/2014,Brew've Been Served,18.58,L9363,2014-01-15,Food and Beverage
1099,01/15/2014,Kalami Kafenion,28.82,L9363,2014-01-15,Food and Beverage
1100,01/15/2014,Hippokampos,37.16,L5224,2014-01-15,Leisure and Tourism
1101,01/15/2014,Jack's Magical Beans,4.06,L5224,2014-01-15,Food and Beverage
1102,01/15/2014,Kalami Kafenion,22.39,L5224,2014-01-15,Food and Beverage
1103,01/15/2014,Brew've Been Served,19.87,L7291,2014-01-15,Food and Beverage
1104,01/15/2014,Frydos Autosupply n' More,235.27,L7291,2014-01-15,Manufacturing and Construction
1105,01/15/2014,Hippokampos,38.89,L7291,2014-01-15,Leisure and Tourism
1106,01/15/2014,Brew've Been Served,4.92,L8566,2014-01-15,Food and Beverage
1107,01/15/2014,General Grocer,137.65,L8566,2014-01-15,Retail and Services
1108,01/15/2014,Guy's Gyros,19.8,L8566,2014-01-15,Food and Beverage
1109,01/15/2014,Guy's Gyros,29.34,L9254,2014-01-15,Food and Beverage
1110,01/15/2014,Guy's Gyros,28.75,L9254,2014-01-15,Food and Beverage
1111,01/15/2014,Gelatogalore,9.61,L6886,2014-01-15,Food and Beverage
1112,01/15/2014,General Grocer,83.11,L6886,2014-01-15,Retail and Services
1113,01/15/2014,Jack's Magical Beans,19.54,L6886,2014-01-15,Food and Beverage
1114,01/16/2014,Guy's Gyros,10.27,L5777,2014-01-16,Food and Beverage
1115,01/16/2014,Hallowed Grounds,12.19,L5777,2014-01-16,Food and Beverage
1116,01/16/2014,Ouzeri Elian,9.91,L5777,2014-01-16,Leisure and Tourism
1117,01/16/2014,Bean There Done That,19.82,L7783,2014-01-16,Food and Beverage
1118,01/16/2014,Hippokampos,31.14,L7783,2014-01-16,Leisure and Tourism
1119,01/16/2014,Kronos Mart,286.24,L7783,2014-01-16,Retail and Services
1120,01/16/2014,Bean There Done That,12.33,L3191,2014-01-16,Food and Beverage
1121,01/16/2014,Hippokampos,10.55,L3191,2014-01-16,Leisure and Tourism
1122,01/16/2014,Kalami Kafenion,31.38,L3191,2014-01-16,Food and Beverage
1123,01/16/2014,Hippokampos,20.84,L4164,2014-01-16,Leisure and Tourism
1124,01/16/2014,Katerina’s Café,27.82,L4164,2014-01-16,Food and Beverage
1125,01/16/2014,Hippokampos,36.17,L6267,2014-01-16,Leisure and Tourism
1126,01/16/2014,Jack's Magical Beans,9.12,L6267,2014-01-16,Food and Beverage
1127,01/16/2014,Ouzeri Elian,23.89,L6267,2014-01-16,Leisure and Tourism
1128,01/16/2014,Coffee Cameleon,5.2,L1682,2014-01-16,Food and Beverage
1129,01/16/2014,Hippokampos,16.53,L1682,2014-01-16,Leisure and Tourism
1130,01/16/2014,Katerina’s Café,36.32,L1682,2014-01-16,Food and Beverage
1131,01/16/2014,Brew've Been Served,5.82,L1485,2014-01-16,Food and Beverage
1132,01/16/2014,Ouzeri Elian,12.47,L1485,2014-01-16,Leisure and Tourism
1133,01/16/2014,Brewed Awakenings,6.53,L5947,2014-01-16,Food and Beverage
1134,01/16/2014,Hippokampos,10.38,L5947,2014-01-16,Leisure and Tourism
1135,01/16/2014,Guy's Gyros,31.48,L6119,2014-01-16,Food and Beverage
1136,01/16/2014,Hallowed Grounds,13.84,L6119,2014-01-16,Food and Beverage
1137,01/16/2014,Katerina’s Café,10.93,L6119,2014-01-16,Food and Beverage
1138,01/16/2014,Bean There Done That,5.56,L3014,2014-01-16,Food and Beverage
1139,01/16/2014,Guy's Gyros,32.8,L3014,2014-01-16,Food and Beverage
1140,01/16/2014,Shoppers' Delight,100.69,L3014,2014-01-16,Retail and Services
1141,01/16/2014,Brewed Awakenings,6.39,L2070,2014-01-16,Food and Beverage
1142,01/16/2014,Hippokampos,17.66,L2070,2014-01-16,Leisure and Tourism
1143,01/16/2014,Hippokampos,14.89,L4149,2014-01-16,Leisure and Tourism
1144,01/16/2014,Hippokampos,29.13,L4149,2014-01-16,Leisure and Tourism
1145,01/16/2014,Guy's Gyros,11.31,L6544,2014-01-16,Food and Beverage
1146,01/16/2014,Hallowed Grounds,18.2,L6544,2014-01-16,Food and Beverage
1147,01/16/2014,Frydos Autosupply n' More,53.37,L4424,2014-01-16,Manufacturing and Construction
1148,01/16/2014,Gelatogalore,32.4,L4424,2014-01-16,Food and Beverage
1149,01/16/2014,Hallowed Grounds,7.22,L4424,2014-01-16,Food and Beverage
1150,01/16/2014,Albert's Fine Clothing,91.71,L5259,2014-01-16,Retail and Services
1151,01/16/2014,Brew've Been Served,16.9,L5259,2014-01-16,Food and Beverage
1152,01/16/2014,Guy's Gyros,29.7,L5259,2014-01-16,Food and Beverage
1153,01/16/2014,Brew've Been Served,7.31,L3800,2014-01-16,Food and Beverage
1154,01/16/2014,Guy's Gyros,25.57,L3800,2014-01-16,Food and Beverage
1155,01/16/2014,Kalami Kafenion,8.86,L3800,2014-01-16,Food and Beverage
1156,01/16/2014,Hallowed Grounds,4.98,L5553,2014-01-16,Food and Beverage
1157,01/16/2014,Hippokampos,29.93,L5553,2014-01-16,Leisure and Tourism
1158,01/16/2014,Katerina’s Café,13.91,L5553,2014-01-16,Food and Beverage
1159,01/16/2014,Bean There Done That,17.4,L3366,2014-01-16,Food and Beverage
1160,01/16/2014,Hippokampos,34.0,L3366,2014-01-16,Leisure and Tourism
1161,01/16/2014,Kalami Kafenion,26.32,L3366,2014-01-16,Food and Beverage
1162,01/16/2014,Brew've Been Served,12.83,L8148,2014-01-16,Food and Beverage
1163,01/16/2014,Guy's Gyros,13.48,L8148,2014-01-16,Food and Beverage
1164,01/16/2014,Guy's Gyros,30.76,L8148,2014-01-16,Food and Beverage
1165,01/16/2014,Abila Airport,1676.53,L7761,2014-01-16,Transportation and Heavy Industry
1166,01/16/2014,Nationwide Refinery,2047.28,L7761,2014-01-16,Transportation and Heavy Industry
1167,01/16/2014,Stewart and Sons Fabrication,860.3,L7761,2014-01-16,Manufacturing and Construction
1168,01/16/2014,Brew've Been Served,12.67,L3572,2014-01-16,Food and Beverage
1169,01/16/2014,Shoppers' Delight,16.84,L3572,2014-01-16,Retail and Services
1170,01/16/2014,Brew've Been Served,19.9,L2490,2014-01-16,Food and Beverage
1171,01/16/2014,Guy's Gyros,8.31,L2490,2014-01-16,Food and Beverage
1172,01/16/2014,Katerina’s Café,34.02,L2490,2014-01-16,Food and Beverage
1173,01/16/2014,Abila Airport,3917.3,L2769,2014-01-16,Transportation and Heavy Industry
1174,01/16/2014,Abila Airport,3032.97,L2769,2014-01-16,Transportation and Heavy Industry
1175,01/16/2014,Brew've Been Served,17.44,L2169,2014-01-16,Food and Beverage
1176,01/16/2014,Gelatogalore,10.62,L2169,2014-01-16,Food and Beverage
1177,01/16/2014,Roberts and Sons,155.76,L2169,2014-01-16,Manufacturing and Construction
1178,01/16/2014,Carlyle Chemical Inc.,419.93,L5756,2014-01-16,Retail and Services
1179,01/16/2014,Carlyle Chemical Inc.,1814.24,L5756,2014-01-16,Retail and Services
1180,01/16/2014,Katerina’s Café,34.9,L5756,2014-01-16,Food and Beverage
1181,01/16/2014,Nationwide Refinery,4742.67,L5756,2014-01-16,Transportation and Heavy Industry
1182,01/16/2014,Nationwide Refinery,1494.44,L9633,2014-01-16,Transportation and Heavy Industry
1183,01/16/2014,Stewart and Sons Fabrication,4543.31,L9633,2014-01-16,Manufacturing and Construction
1184,01/16/2014,Katerina’s Café,19.44,L9637,2014-01-16,Food and Beverage
1185,01/16/2014,Abila Zacharo,64.71,L3288,2014-01-16,Leisure and Tourism
1186,01/16/2014,Jack's Magical Beans,14.86,L3288,2014-01-16,Food and Beverage
1187,01/16/2014,Ouzeri Elian,29.99,L3288,2014-01-16,Leisure and Tourism
1188,01/16/2014,Hallowed Grounds,17.74,L7814,2014-01-16,Food and Beverage
1189,01/16/2014,Kalami Kafenion,11.83,L7814,2014-01-16,Food and Beverage
1190,01/16/2014,Katerina’s Café,34.58,L7814,2014-01-16,Food and Beverage
1191,01/16/2014,Gelatogalore,22.19,L3259,2014-01-16,Food and Beverage
1192,01/16/2014,Hallowed Grounds,12.61,L3259,2014-01-16,Food and Beverage
1193,01/16/2014,Katerina’s Café,10.84,L3259,2014-01-16,Food and Beverage
1194,01/16/2014,Abila Zacharo,31.31,L9362,2014-01-16,Leisure and Tourism
1195,01/16/2014,Coffee Cameleon,7.19,L9362,2014-01-16,Food and Beverage
1196,01/16/2014,Katerina’s Café,14.34,L9362,2014-01-16,Food and Beverage
1197,01/16/2014,Abila Zacharo,8.43,L9363,2014-01-16,Leisure and Tourism
1198,01/16/2014,Guy's Gyros,28.27,L9363,2014-01-16,Food and Beverage
1199,01/16/2014,Abila Scrapyard,1897.05,L3317,2014-01-16,Retail and Services
1200,01/16/2014,Abila Airport,3138.98,L3317,2014-01-16,Transportation and Heavy Industry
1201,01/16/2014,Jack's Magical Beans,12.56,L5224,2014-01-16,Food and Beverage
1202,01/16/2014,Guy's Gyros,31.31,L7291,2014-01-16,Food and Beverage
1203,01/16/2014,Katerina’s Café,11.08,L7291,2014-01-16,Food and Beverage
1204,01/16/2014,Brew've Been Served,4.7,L8566,2014-01-16,Food and Beverage
1205,01/16/2014,Guy's Gyros,37.8,L8566,2014-01-16,Food and Beverage
1206,01/16/2014,Brew've Been Served,8.18,L9254,2014-01-16,Food and Beverage
1207,01/16/2014,Hippokampos,18.18,L9254,2014-01-16,Leisure and Tourism
1208,01/16/2014,Roberts and Sons,240.66,L9254,2014-01-16,Manufacturing and Construction
1209,01/16/2014,Gelatogalore,12.33,L6886,2014-01-16,Food and Beverage
1210,01/16/2014,Jack's Magical Beans,6.95,L6886,2014-01-16,Food and Beverage
1211,01/17/2014,Hallowed Grounds,9.4,L5777,2014-01-17,Food and Beverage
1212,01/17/2014,Ouzeri Elian,35.81,L5777,2014-01-17,Leisure and Tourism
1213,01/17/2014,Bean There Done That,19.67,L7783,2014-01-17,Food and Beverage
1214,01/17/2014,Bean There Done That,8.21,L3191,2014-01-17,Food and Beverage
1215,01/17/2014,Gelatogalore,23.23,L3191,2014-01-17,Food and Beverage
1216,01/17/2014,Hippokampos,12.86,L3191,2014-01-17,Leisure and Tourism
1217,01/17/2014,Brewed Awakenings,8.16,L4164,2014-01-17,Food and Beverage
1218,01/17/2014,Guy's Gyros,8.64,L4164,2014-01-17,Food and Beverage
1219,01/17/2014,Hippokampos,11.93,L4164,2014-01-17,Leisure and Tourism
1220,01/17/2014,Jack's Magical Beans,7.57,L6267,2014-01-17,Food and Beverage
1221,01/17/2014,Ouzeri Elian,38.6,L6267,2014-01-17,Leisure and Tourism
1222,01/17/2014,Coffee Cameleon,6.81,L1682,2014-01-17,Food and Beverage
1223,01/17/2014,Kalami Kafenion,140.78,L1682,2014-01-17,Food and Beverage
1224,01/17/2014,Katerina’s Café,19.09,L1682,2014-01-17,Food and Beverage
1225,01/17/2014,Brew've Been Served,3.09,L1485,2014-01-17,Food and Beverage
1226,01/17/2014,Guy's Gyros,39.14,L1485,2014-01-17,Food and Beverage
1227,01/17/2014,Guy's Gyros,8.54,L1485,2014-01-17,Food and Beverage
1228,01/17/2014,Brewed Awakenings,8.69,L5947,2014-01-17,Food and Beverage
1229,01/17/2014,Chostus Hotel,119.62,L5947,2014-01-17,Leisure and Tourism
1230,01/17/2014,Hippokampos,8.92,L5947,2014-01-17,Leisure and Tourism
1231,01/17/2014,Hallowed Grounds,14.58,L6119,2014-01-17,Food and Beverage
1232,01/17/2014,Katerina’s Café,32.13,L6119,2014-01-17,Food and Beverage
1233,01/17/2014,Bean There Done That,19.56,L3014,2014-01-17,Food and Beverage
1234,01/17/2014,Hippokampos,10.14,L3014,2014-01-17,Leisure and Tourism
1235,01/17/2014,Abila Zacharo,8.78,L2070,2014-01-17,Leisure and Tourism
1236,01/17/2014,Brewed Awakenings,6.0,L2070,2014-01-17,Food and Beverage
1237,01/17/2014,Hippokampos,14.93,L2070,2014-01-17,Leisure and Tourism
1238,01/17/2014,Albert's Fine Clothing,1239.41,L4149,2014-01-17,Retail and Services
1239,01/17/2014,Bean There Done That,18.72,L4149,2014-01-17,Food and Beverage
1240,01/17/2014,Katerina’s Café,13.11,L4149,2014-01-17,Food and Beverage
1241,01/17/2014,General Grocer,78.03,L6544,2014-01-17,Retail and Services
1242,01/17/2014,Kalami Kafenion,27.73,L6544,2014-01-17,Food and Beverage
1243,01/17/2014,Hallowed Grounds,18.6,L4424,2014-01-17,Food and Beverage
1244,01/17/2014,Kalami Kafenion,20.02,L4424,2014-01-17,Food and Beverage
1245,01/17/2014,Brew've Been Served,15.46,L5259,2014-01-17,Food and Beverage
1246,01/17/2014,Gelatogalore,34.59,L5259,2014-01-17,Food and Beverage
1247,01/17/2014,Guy's Gyros,8.31,L5259,2014-01-17,Food and Beverage
1248,01/17/2014,Brew've Been Served,12.56,L3800,2014-01-17,Food and Beverage
1249,01/17/2014,Shoppers' Delight,155.01,L3800,2014-01-17,Retail and Services
1250,01/17/2014,Hallowed Grounds,15.98,L5553,2014-01-17,Food and Beverage
1251,01/17/2014,Hippokampos,28.35,L5553,2014-01-17,Leisure and Tourism
1252,01/17/2014,Abila Zacharo,21.21,L3366,2014-01-17,Leisure and Tourism
1253,01/17/2014,Bean There Done That,5.77,L3366,2014-01-17,Food and Beverage
1254,01/17/2014,Coffee Cameleon,9.16,L8148,2014-01-17,Food and Beverage
1255,01/17/2014,Guy's Gyros,19.68,L8148,2014-01-17,Food and Beverage
1256,01/17/2014,Hippokampos,15.77,L8148,2014-01-17,Leisure and Tourism
1257,01/17/2014,Brew've Been Served,11.04,L3572,2014-01-17,Food and Beverage
1258,01/17/2014,Shoppers' Delight,269.33,L3572,2014-01-17,Retail and Services
1259,01/17/2014,Brew've Been Served,13.66,L2490,2014-01-17,Food and Beverage
1260,01/17/2014,Guy's Gyros,22.18,L2490,2014-01-17,Food and Beverage
1261,01/17/2014,Guy's Gyros,37.55,L2490,2014-01-17,Food and Beverage
1262,01/17/2014,Guy's Gyros,15.4,L2169,2014-01-17,Food and Beverage
1263,01/17/2014,Katerina’s Café,35.52,L2169,2014-01-17,Food and Beverage
1264,01/17/2014,Stewart and Sons Fabrication,1753.17,L9633,2014-01-17,Manufacturing and Construction
1265,01/17/2014,Abila Zacharo,14.51,L9637,2014-01-17,Leisure and Tourism
1266,01/17/2014,Coffee Cameleon,14.57,L9637,2014-01-17,Food and Beverage
1267,01/17/2014,Katerina’s Café,38.21,L9637,2014-01-17,Food and Beverage
1268,01/17/2014,Hallowed Grounds,3.25,L8012,2014-01-17,Food and Beverage
1269,01/17/2014,Katerina’s Café,21.22,L8012,2014-01-17,Food and Beverage
1270,01/17/2014,Hippokampos,52.31,L3288,2014-01-17,Leisure and Tourism
1271,01/17/2014,Jack's Magical Beans,19.11,L3288,2014-01-17,Food and Beverage
1272,01/17/2014,Ouzeri Elian,10.21,L3288,2014-01-17,Leisure and Tourism
1273,01/17/2014,Gelatogalore,21.62,L7814,2014-01-17,Food and Beverage
1274,01/17/2014,Hallowed Grounds,18.22,L7814,2014-01-17,Food and Beverage
1275,01/17/2014,Katerina’s Café,22.18,L7814,2014-01-17,Food and Beverage
1276,01/17/2014,Brew've Been Served,16.62,L3259,2014-01-17,Food and Beverage
1277,01/17/2014,Katerina’s Café,27.49,L3259,2014-01-17,Food and Beverage
1278,01/17/2014,Coffee Cameleon,10.27,L9362,2014-01-17,Food and Beverage
1279,01/17/2014,Katerina’s Café,21.01,L9362,2014-01-17,Food and Beverage
1280,01/17/2014,Brew've Been Served,5.29,L9363,2014-01-17,Food and Beverage
1281,01/17/2014,Guy's Gyros,16.83,L9363,2014-01-17,Food and Beverage
1282,01/17/2014,Abila Zacharo,15.95,L2459,2014-01-17,Leisure and Tourism
1283,01/17/2014,Hallowed Grounds,9.72,L2459,2014-01-17,Food and Beverage
1284,01/17/2014,Gelatogalore,15.84,L5224,2014-01-17,Food and Beverage
1285,01/17/2014,Brew've Been Served,12.3,L7291,2014-01-17,Food and Beverage
1286,01/17/2014,Chostus Hotel,114.22,L7291,2014-01-17,Leisure and Tourism
1287,01/17/2014,Guy's Gyros,29.71,L7291,2014-01-17,Food and Beverage
1288,01/17/2014,Brew've Been Served,19.39,L8566,2014-01-17,Food and Beverage
1289,01/17/2014,Guy's Gyros,35.1,L8566,2014-01-17,Food and Beverage
1290,01/17/2014,Hippokampos,14.57,L8566,2014-01-17,Leisure and Tourism
1291,01/17/2014,Abila Zacharo,39.67,L9254,2014-01-17,Leisure and Tourism
1292,01/17/2014,Brew've Been Served,10.52,L9254,2014-01-17,Food and Beverage
1293,01/17/2014,Hippokampos,38.19,L6886,2014-01-17,Leisure and Tourism
1294,01/17/2014,Kalami Kafenion,25.32,L6886,2014-01-17,Food and Beverage
1295,01/18/2014,Abila Zacharo,16.59,L5777,2014-01-18,Leisure and Tourism
1296,01/18/2014,Kronos Mart,194.51,L5777,2014-01-18,Retail and Services
1297,01/18/2014,Ouzeri Elian,21.56,L5777,2014-01-18,Leisure and Tourism
1298,01/18/2014,Hippokampos,72.5,L7783,2014-01-18,Leisure and Tourism
1299,01/18/2014,Frank's Fuel,52.66,L3191,2014-01-18,Retail and Services
1300,01/18/2014,Kalami Kafenion,11.14,L3191,2014-01-18,Food and Beverage
1301,01/18/2014,Katerina’s Café,96.36,L4164,2014-01-18,Food and Beverage
1302,01/18/2014,Ouzeri Elian,57.63,L6267,2014-01-18,Leisure and Tourism
1303,01/18/2014,Abila Zacharo,18.45,L1682,2014-01-18,Leisure and Tourism
1304,01/18/2014,Roberts and Sons,62.47,L1682,2014-01-18,Manufacturing and Construction
1305,01/18/2014,Kalami Kafenion,10.48,L1485,2014-01-18,Food and Beverage
1306,01/18/2014,Katerina’s Café,9.72,L1485,2014-01-18,Food and Beverage
1307,01/18/2014,Abila Zacharo,73.25,L5947,2014-01-18,Leisure and Tourism
1308,01/18/2014,Roberts and Sons,239.65,L5947,2014-01-18,Manufacturing and Construction
1309,01/18/2014,Katerina’s Café,8.14,L6119,2014-01-18,Food and Beverage
1310,01/18/2014,Frydos Autosupply n' More,103.55,L3014,2014-01-18,Manufacturing and Construction
1311,01/18/2014,Hippokampos,20.11,L3014,2014-01-18,Leisure and Tourism
1312,01/18/2014,Hippokampos,63.21,L2070,2014-01-18,Leisure and Tourism
1313,01/18/2014,Kalami Kafenion,42.36,L2070,2014-01-18,Food and Beverage
1314,01/18/2014,Kronos Mart,150.36,L2070,2014-01-18,Retail and Services
1315,01/18/2014,Kalami Kafenion,24.14,L4149,2014-01-18,Food and Beverage
1316,01/18/2014,Frydos Autosupply n' More,281.54,L4424,2014-01-18,Manufacturing and Construction
